producto_id,nombre_producto,descripcion,sku,precio,cantidad_disponible,activo,catalogo_id,nombre_catalogo,marca_id,nombre_marca,linea_id,nombre_linea,categorias,proveedor_nombre,proveedor_direccion,proveedor_telefono,proveedor_email
80,Pepperoni Pizza Rolls,"Savory pizza rolls filled with pepperoni and cheese, ready to bake and enjoy in minutes.",fcda8245-4431-4bd0-95ed-a24981c0d774,6.99,410,false,59,Shoes59,25,Hydromorphone Hydrochloride,78,Savory Snacks,Food - Snacks,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
199,A-Line Skirt,"Classic A-line skirt that flatters every figure, perfect for work or play.",00086daf-8e9a-43fa-bbf7-8b9f4a7302e1,35.99,34,false,59,Shoes59,5,REFISSA,64,Bottoms,Clothing - Bottoms,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
233,Berry Smoothie Mix,Frozen mix for quick berry smoothies.,e0f2e11a-7121-47e9-94d8-456a841d2d25,4.99,445,false,59,Shoes59,45,Waterless Anti-Bacterial Hand Cleanser,42,Frozen Fruit Blends,Food - Frozen Foods,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
385,Training Soccer Ball,Durable training soccer ball for practice.,4f2b2afd-a5fe-4139-964d-8a37d06134e7,19.99,835,false,59,Shoes59,79,LINGERIE DE PEAU BB INVISIBLE SKIN-FUSION MULTI-PERFECTING MAKEUP WITH SUNSCREEN BROAD SPECTRUM SPF 30 LIGHT,2,Soccer,Sports,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
409,Dill Pickle Chips,Crispy dill pickles that are perfect for snacking or sandwiches.,d0a8257f-6d51-43ca-8104-52b1bd6f0432,2.29,110,true,59,Shoes59,42,ERIVEDGE,15,Pickles,Food - Condiments,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
546,Kitchen Knife Sharpening System,Professional sharpening system for kitchen knives.,5a4fc68a-33a1-4b8e-be9f-9d49de8eec22,39.99,613,true,59,Shoes59,57,Givenchy Photo Perfexion Fluid Foundation SPF 20 Perfect Ivory Tint 1,49,Kitchen Gadgets,Kitchen,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
589,Artisan Flatbreads,"Thin and crispy flatbreads, perfect for dips.",4fb00560-5833-4799-a180-400a03cb1be8,2.99,25,false,59,Shoes59,78,Nostrilla,81,Breads,Food - Bakery,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
791,Streaming Device,HD streaming device for accessing popular services.,a93a0052-54a2-42bd-ab8b-19140388c338,49.99,188,true,59,Shoes59,94,citalopram hydrobromide,81,Home Entertainment Equipment,Electronics,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
842,Smartphone Tripod with Remote,Adjustable tripod with remote shutter for smartphones.,cbe3b8e5-a7d0-45b8-8c71-32c1661ef3cb,29.99,327,false,59,Shoes59,49,Kadian,37,Tripods & Accessories,Photography,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
941,Savory Pumpkin Soup,Creamy pumpkin soup with spices,a88fcd52-9b12-426f-b241-1bbe9c3b3111,3.89,572,false,59,Shoes59,68,LBEL EFFET PARFAIT DUAL-USE COMPACT YOUTHFUL LOOKING SKIN SPF7,13,Specialty Soups,Food - Soups,Gevee,99473 Hanover Lane,359-401-9034,zovelli0@prweb.com
885,Reclining Camping Chair,Foldable reclining camping chair with cup holder.,e77680e6-c171-4660-9f68-4b720e78434a,49.99,100,false,71,Shoes71,16,Thermazene,26,Camping Equipment,Outdoor,Rhynoodle,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
151,Noise Reduction Headphones,Passive noise reduction headphones for focus.,6a0b0853-9db6-4ec8-a38b-9be5fb81839b,39.99,370,true,72,Shoes72,8,Dial Professional Antibacterial Hand Sanitizer,88,Headphones & Earbuds,Audio,Buzzster,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
412,Poppy Seed Dressing,"A light and tangy dressing with poppy seeds, perfect for salads.",dd39b496-d99d-4802-8299-68dcda35ed41,3.49,981,true,72,Shoes72,54,Calc Carb,35,Dressing,Food - Condiments,Buzzster,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
439,Vegetable Stir-Fry Sauce,Savory sauce for vegetable and meat stir-fries.,75603084-8114-4b92-82de-dced4a756f9e,3.49,778,false,72,Shoes72,64,Kinesys,55,Asian Sauces,Food - Sauces,Buzzster,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
536,Classic Leather Wallet,A sleek leather wallet that combines style and functionality.,b7b99bcf-6812-46e7-9b62-1389debe3921,34.99,786,true,72,Shoes72,62,SHISEIDO UV PROTECTIVE FOUNDATION,16,Wallets,Clothing - Accessories,Buzzster,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
922,Nutty Granola Clusters,Crunchy granola clusters mixed with nuts and honey.,94fad28f-a60b-41fa-a91e-6bc36c652a24,2.49,9,false,72,Shoes72,83,NovoLog,2,Granola,Food - Cereal,Buzzster,2447 Logan Pass,123-366-7424,mfilochovok@harvard.edu
920,Spicy Hummus,"Creamy hummus with a kick of spice, great for dipping.",049c75d8-5aef-4af0-b42a-5f12b0c65c32,3.49,799,true,73,Shoes73,19,good sense cold and flu severe,74,Dips/Spreads,Food - Deli,Wordify,88952 Mockingbird Plaza,754-281-5676,ntollidaypj@slashdot.org
69,Honey Mustard Pretzel Bites,"Delicious pretzel bites with a sweet honey mustard flavor, perfect for dipping.",f473294e-e7c9-4655-8ea7-069c6729d39e,3.99,717,false,74,Shoes74,39,kids throat,49,Savory Snacks,Food - Snacks,Eare,88952 Mockingbird Plaza,754-281-5676,ntollidaypj@slashdot.org
407,Coffee Making Kit,Complete set to brew coffee with different methods.,1d8d60a6-f1b2-4fcf-9288-26de6636817e,44.99,373,true,74,Shoes74,14,AcneFree Sensitive,59,Coffee Accessories,Kitchen,Eare,88952 Mockingbird Plaza,754-281-5676,ntollidaypj@slashdot.org
710,Fruit and Nut Bars,Individually packaged bars made with dried fruits and nuts.,77a7aa91-baac-4313-9b4e-0d14bce28279,1.99,765,false,74,Shoes74,79,Aveeno Active Naturals,3,Healthy Snacks,Food - Snacks,Eare,88952 Mockingbird Plaza,754-281-5676,ntollidaypj@slashdot.org
994,Electronic Drum Kit,Compact electronic drum kit for musicians of all levels.,b5be1b91-34fb-4d71-b7da-aa5e221c4ed2,359.99,684,false,89,Shoes89,99,Atenolol,88,Instruments,Music,Edgetag,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
2,Kid's Fruit Snacks,Assorted fruit-flavored gummy snacks that kids love.,09f0e069-c058-4311-b7e0-2092c8a816ad,2.49,863,true,90,Shoes90,43,NARS ALL DAY LUMINOUS FOUNDATION,16,Sweet Snacks,Food - Snacks,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
35,Smartphone Projector Kit,DIY kit to convert your smartphone into a mini projector.,d74a84b2-cd0a-421e-a92c-1c79ff7ab472,24.99,696,true,90,Shoes90,42,NAT. PHOS.,98,Home Entertainment Equipment,Electronics,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
537,Homemade Salsa,"Fresh salsa made with tomatoes, onions, and cilantro.",91ba2c3b-d437-4f78-aeed-f62baa0282ee,3.79,920,true,90,Shoes90,5,Lisinopril,20,Salsas & Dips,Food - Condiments,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
576,Cinnamon Spiced Almonds,Crispy almonds coated with cinnamon and sugar for a sweet and crunchy snack.,e480f7ec-89a1-4dc4-b621-ebb1361f72e5,5.99,464,true,90,Shoes90,43,Dulera,10,Nuts and Trail Mix,Food - Snacks,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
638,Sweet Chili Dipping Sauce,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.,5d1e02e5-355d-4b6e-9e49-eb383491ecfb,2.99,104,true,90,Shoes90,18,Guanfacine,78,Dips,Food - Condiments,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
711,Homestyle Chicken Noodle Soup,Classic chicken noodle soup with tender chicken and vegetables.,4b3d867a-a45b-492a-b0c7-61075fa21fd1,2.99,208,true,90,Shoes90,73,Starlix,11,Soups & Broths,Food - Canned Goods,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
734,Scented Candle Set,Set of soothing scented candles for relaxation and ambiance.,6e3fec77-18fc-4bed-83e5-60b131130903,24.99,635,false,90,Shoes90,86,Throat-Spray Tone,8,Home Fragrance & Accessories,Home,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
748,Electric Pressure Washer,Powerful electric pressure washer for deep cleaning.,eec3dd16-090c-4afb-ba97-ca476e8e112f,199.99,286,true,90,Shoes90,33,Sodium Bicarbonate,10,Outdoor Cleaning,Home Improvement,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
903,Cinnamon Raisin Bread,"Sweet bread with cinnamon and raisins, great for breakfast or snacks.",0f6c7e72-cd8c-4b6a-93bf-53a9ceab6665,3.79,7,false,90,Shoes90,91,Lycopodium clavatum,28,Breads,Food - Bakery,Jabbersphere,419 Pawling Crossing,220-750-5174,jascraftrl@qq.com
985,Gardening Gloves with Claws,Durable gloves with built-in claws for digging and planting.,92966776-82c7-4cbb-8816-6050ec6fec7d,24.99,857,false,90,Shoes90,93,SALICYLIC ACID,75,Garden Tools,Garden,Jabbersphere,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
32,Peach Mango Smoothie Mix,A blend of peach and mango for a tropical smoothie.,edb705c1-aa5e-4e37-b404-45297780510a,5.99,725,true,91,Shoes91,81,Liothyronine Sodium,24,Smoothies,Food - Beverages,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
161,Cilantro Lime Rice,"Easy-to-prepare rice with cilantro and lime flavors, great as a side.",706a666a-e83c-4161-a6f6-89ba72e76e70,2.99,67,true,91,Shoes91,11,Nifedipine,1,Flavored Rice Dishes,Food - Grains,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
423,Electric Rice Cooker,Multi-function rice cooker for all types of rice recipes.,03712cc9-af0d-49aa-becf-b2fdb097ce24,39.99,852,true,91,Shoes91,7,California Black Walnut,58,Cooking Appliances,Kitchen,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
436,Stainless Steel Water Pitcher,Insulated pitcher to keep beverages cold or hot.,eb8dcb4a-4485-4410-9a58-00f94988e585,39.99,511,false,91,Shoes91,27,GILTUSS PEDIATRIC,48,Drinkware,Kitchen,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
557,Mashed Sweet Potatoes,Creamy mashed sweet potatoes with a hint of cinnamon.,a92db45a-73c7-450a-9e7e-11f7363c9922,3.99,268,true,91,Shoes91,21,Neutrogena Oil Free Acne Stress Control,46,Vegetable Sides,Food - Sides,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
567,Vegan Protein Powder,Plant-based protein powder for post-workout recovery.,4a588c4f-bcfc-40db-8780-c99cb5b2f6cd,34.99,299,false,91,Shoes91,32,Bay Leaf,63,Fitness & Nutrition,Health,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
590,Stainless Steel Travel Mug,Insulated mug to keep drinks hot on the go.,fe68b5bc-c293-4edd-9f9a-aba90969c71c,19.99,567,false,91,Shoes91,40,hydrocortisone,81,Drinkware,Kitchen,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
699,Vintage Button-Down Shirt,A retro-style button-down shirt with a relaxed fit.,988b3378-8837-4686-b4b8-6e0f704d74a5,45.99,883,false,91,Shoes91,71,Childrens Day Time Cold and Cough,78,Casual Shirts,Clothing - Shirts,Cogidoo,50591 Bashford Avenue,896-149-1096,kpitwayrc@google.nl
822,Dog Training Clicker,Training tool for reinforcing commands and behavior in dogs.,1a464bab-ccb2-479d-a161-d53d2608be4e,5.99,47,true,18,Sports18,92,Argentyn 23,92,Training Supplies,Pets,Pixope,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
49,Mediterranean Chickpea Salad,"A refreshing salad with chickpeas, cucumber, tomatoes, and a light vinaigrette dressing.",02d9e0ef-8ddc-40c6-b48a-c85b04c80ec0,5.99,354,false,19,Sports19,88,EEMT,77,Healthy Salads,Food - Salads,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
278,Frozen Edamame,"Lightly salted frozen edamame, a protein-packed snack.",160b9091-097c-4715-aeae-2adb533abc6e,3.29,434,true,19,Sports19,30,Forest Sap Patch,42,Frozen Snacks,Food - Frozen Foods,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
305,Measuring Cups Set,Stackable measuring cups made from stainless steel.,a322814b-fb48-4a72-91b4-737605eb7623,19.99,867,true,19,Sports19,15,TachoSil,90,Baking Accessories,Kitchen,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
320,Wireless Security System,Comprehensive camera and alert system for home security.,71a436fa-595c-4182-9829-c39b2ac58584,299.99,782,true,19,Sports19,35,BRONCOLIN,43,Smart Security,Home Security,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
340,Vegetarian Stuffed Peppers,"Bell peppers stuffed with rice, beans, and spices, ready to bake.",e45f86d3-2b1d-4516-8210-9e9bb8d64188,4.99,630,true,19,Sports19,13,Zoledronic Acid,3,Vegetarian Meals,Food - Prepared Foods,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
358,Personalized Keychain,Custom keychain with engraved text.,117a67f2-80ed-4e55-ba3c-a4c65ced5e7a,10.99,207,false,19,Sports19,8,BELSOMRA,41,Custom Accessories,Accessories,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
464,Organic Almond Flour,Finely ground almonds for baking or cooking,c103f294-e0c6-4247-a22b-8fb5d07da74c,6.99,389,true,19,Sports19,15,Doxazosin,13,Flours & Meals,Food - Baking,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
545,Berries Medley,"A mix of fresh raspberries, blueberries, and blackberries.",b100ad9c-1122-4615-98c3-332fb7f9225f,6.99,125,false,19,Sports19,52,Fluoxetine,72,Fresh Fruits,Food - Produce,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
674,Peanut Butter Banana Smoothie Mix,"Smoothie mix combining peanut butter and banana, great for a quick breakfast.",1f0c33a6-0057-40b3-8e8f-e80e36ae8908,4.49,582,false,19,Sports19,62,Ibuprofen,51,Smoothies,Food - Beverages,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
775,Car Seat Organizer,Storage solutions for keeping your car tidy and organized.,d0323b41-5085-4850-84f1-44ded30a2b43,14.99,220,true,19,Sports19,53,Brevibloc,54,Car Interior Accessories,Automotive,Muxo,928 Linden Circle,581-781-7067,ehamblynmt@vkontakte.ru
961,Wild Rice & Quinoa Mix,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",28b3937d-7a9f-4552-88e5-d0e4dd71c840,2.99,321,false,33,Sports33,71,Zoloft,1,Grain Blends,Food - Grains,Edgewire,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
31,Compressed Towel Tablets,"Compact towels that expand when wet, ideal for travel.",183374a1-f524-4516-a13a-04b46816f98e,12.99,718,true,34,Sports34,49,CLIV Ginseng Berry Premium,24,Travel Accessories,Travel,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
47,Cranberry Almond Granola,"Crunchy granola with oats, almonds, and dried cranberries.",34b4d18c-80a1-42c5-b088-46f9d3619c10,4.29,306,false,34,Sports34,22,Macadamia Nut,49,Granola/Cereal,Food - Breakfast,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
90,Electric Wine Opener,Rechargeable electric wine opener for effortless uncorking.,444c1703-692e-41de-80bb-8e9bc9d8d945,29.99,458,false,34,Sports34,33,Broccoli,19,Barware,Kitchen,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
195,Fashionable Scarves Set,Stylish scarves to accessorize any outfit.,c21e0751-33e2-4a85-88a5-c7a1617e9fe8,24.99,35,true,34,Sports34,12,AMITRIPTYLINE HYDROCHLORIDE,28,Accessories,Clothing,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
474,Sports Windbreaker,Lightweight windbreaker for outdoor activities.,f07f08fb-44c7-4911-a7e4-4caf1fe38b72,44.99,305,false,34,Sports34,5,"Acetaminophen, Phenylephrine Hydrochloride",17,Activewear Jackets,Clothing - Outerwear,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
745,Fire Roasted Salsa,Salsa made with fire-roasted tomatoes for an authentic flavor.,64147161-d4ab-4027-ad79-b6a3442c9a17,2.49,834,true,34,Sports34,92,Regular Strength Aspirin EC,16,Salsas,Food - Condiments,DabZ,8 Anniversary Parkway,406-685-7354,bbascombeqo@mapy.cz
942,Canvas Tote Bag,"Durable canvas tote bag, perfect for everyday use.",e39b66dc-d2fe-46ca-9624-2312b6afb54e,19.99,688,true,66,Sports66,20,Multi Vitamin Drops with Fluoride,15,Bags,Clothing - Accessories,Riffpedia,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
183,Dishwasher Safe Cutting Board,Eco-friendly cutting board that is safe for dishwashers.,ace1ec24-0b7a-4cf3-a8f1-bf77e7bc3615,22.99,388,false,67,Sports67,85,Antibacterial Wet Wipes With Aloe,70,Cutting Boards & Utensils,Kitchen,Tanoodle,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
369,Bike Repair Tool Kit,Essential tools for bike maintenance and repair.,d69f7afb-128d-4056-a888-654bd1065003,29.99,52,false,67,Sports67,23,DOK,55,Cycling Accessories,Outdoor,Tanoodle,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
563,Coconut Cashew Yogurt,"Creamy yogurt made with coconut and cashews, dairy-free.",de471ecd-2c6e-4505-8aea-bda1ec3bc5d9,1.99,425,true,67,Sports67,92,Mycophenolate Mofetil,39,Plant-Based Yogurt,Food - Dairy Alternatives,Tanoodle,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
618,Insulated Lunch Box,Durable lunch box designed to keep food fresh and cool.,08c4f7eb-d098-4d66-ba53-28811c972fc8,24.99,957,true,67,Sports67,34,Bluefish,34,Food Storage Solutions,Kitchen,Tanoodle,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
619,Maple Almond Yogurt,Creamy yogurt made with maple and almond flavors.,4c53c7e2-8c60-4ab4-95f9-ebfaddc0c210,1.89,689,true,67,Sports67,81,CITALOPRAM HYDROBROMIDE,13,Flavored Yogurt,Food - Dairy,Tanoodle,8748 Nancy Road,999-123-8142,dlaskeyq5@digg.com
889,Aged White Cheddar Popcorn,Light and fluffy popcorn coated in aged white cheddar.,5e5a343e-339f-43d0-8d5c-78e1e6d2eda7,2.99,779,false,70,Tools70,28,Coppertone Sport Continuous,1,Gourmet Snacks,Food - Snacks,Cogibox,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
37,Organic Brown Sugar,Natural sweetener for baking and cooking.,c961211d-d463-4edd-89b4-c25030c5f132,2.49,853,true,71,Tools71,96,Warfarin Sodium,47,Sweeteners,Food - Baking,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
106,Garlic & Herb Goat Cheese,"Creamy goat cheese infused with herbs and garlic, perfect for spreading on crackers.",0dd460e1-f446-4ae2-bc23-ad8461b59735,5.49,175,true,71,Tools71,51,Muscle Ice,10,Cheese,Food - Dairy,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
238,Tabletop Fire Pit,Compact and stylish indoor/outdoor fire pit for ambiance.,0cc0fd9f-ad90-463e-9770-e9aa662c6253,79.99,918,false,71,Tools71,67,Ulta Lavender Woods Anti-Bacterial Gentle Foaming,12,Outdoor Accessories,Outdoor,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
245,Buffalo Chicken Wraps,Savory wraps with buffalo chicken and fresh vegetables.,34dc62d6-f1ab-470b-aa50-6301400421fa,5.99,269,false,71,Tools71,94,Childrens Robitussin Cough and Chest Congestion DM,30,Wraps & Sandwiches,Food - Prepared Meals,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
293,Pet Tracking Collar,GPS pet collar that helps locate your pet via smartphone app.,61addd6c-7aec-471d-b491-226a8a8b6be9,59.99,956,true,71,Tools71,59,Clorazepate dipotassium,83,Pet Accessories,Pets,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
479,Smartphone Projector,DIY projector that magnifies your smartphone screen for movie nights.,744b9f7f-fcdd-43e7-820e-fdfea10b5c9f,29.99,960,true,71,Tools71,64,Temazepam,51,Portable Projectors,Electronics,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
496,Reversible Comforter Set,Soft comforter set for a cozy bedroom look.,8e92a0f0-6830-4d5c-8e8b-1cb96c8d0fb6,89.99,530,true,71,Tools71,71,Telmisartan,43,Bedding & Linens,Home,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
596,Vegetable Chips,Crispy and crunchy snack made from assorted vegetables.,09aae9ef-01a4-44a3-8fb1-924b214aae9a,3.99,896,false,71,Tools71,99,Fluoxetine,79,Healthy Snacks,Food - Snacks,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
651,Maple Cinnamon Granola Bars,Chewy granola bars with maple and cinnamon flavor.,b16ad154-1abf-4ed3-b062-743c0ec0c61a,3.49,127,true,71,Tools71,85,Pomalyst,65,Healthy Snacks,Food - Snacks,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
755,Pita Bread,"Soft pita bread, perfect for sandwiches or dips.",709c5430-f3c8-4bd2-b204-b67742d6a35e,2.99,175,false,71,Tools71,3,DOCUSATE SODIUM,69,Breads,Food - Bakery,Rhynoodle,0807 Scoville Road,951-166-2736,fwidocksoo@gnu.org
969,Chocolate Peanut Butter Cups,Delicious dark chocolate cups filled with creamy peanut butter.,4802565c-5c4c-4788-8469-894847d09a18,2.29,773,true,76,Tools76,93,NEW CORRECT,54,Candy,Food - Snacks,Jaloo,7 Mccormick Road,294-401-4192,hpaikqw@bluehost.com
27,Pest Control Traps,Non-toxic traps for catching household pests safely.,d1d71cec-a0da-4a5f-a3fe-2ee85d7f0feb,22.99,50,true,77,Tools77,32,Peter Island Sunscreen,32,Home Organization,Home,Abata,7 Mccormick Road,294-401-4192,hpaikqw@bluehost.com
104,Hibiscus Tea Bags,Herbal tea bags made from dried hibiscus flowers.,a09d7678-d093-43de-b51f-db02ee355efb,3.79,224,true,77,Tools77,25,IQQU Advance Sunscreen,33,Herbal Tea,Food - Beverages,Abata,7 Mccormick Road,294-401-4192,hpaikqw@bluehost.com
109,Beef Stew Meat,Tender beef chunks for slow-cooked stews.,97cccf85-8eee-43e4-b254-b66dd80ba34b,5.99,56,false,77,Tools77,28,MDSolarSciences,51,Red Meat,Food - Meat,Abata,7 Mccormick Road,294-401-4192,hpaikqw@bluehost.com
163,Chili Lime Shrimp,"Frozen shrimp seasoned with chili and lime, perfect for quick dinners.",8b867203-9aec-4a39-a841-f9ee4ab8f7c9,8.99,455,true,77,Tools77,65,Risk Seduction,58,Marinated Seafood,Food - Seafood,Abata,7 Mccormick Road,294-401-4192,hpaikqw@bluehost.com
